image_name,entropy,energy,homogenity,contrast,correlation,class
13975_right.jpeg,10.1945,0.0013,0.2527,192.2024,0.7877,moderate
14020_right.jpeg,10.5932,0.001,0.21,110.2517,0.8837,moderate
14021_left.jpeg,9.7165,0.0018,0.2612,169.8476,0.7031,moderate
14025_left.jpeg,10.0462,0.0013,0.2813,113.2955,0.8996,moderate
14045_left.jpeg,10.8977,0.0008,0.2663,60.5035,0.9674,moderate
14045_right.jpeg,10.7152,0.0009,0.2735,93.9225,0.9448,moderate
14048_left.jpeg,10.5608,0.001,0.2523,72.5549,0.942,moderate
14048_right.jpeg,10.5341,0.0009,0.2453,69.7373,0.946,moderate
14053_left.jpeg,9.9394,0.0014,0.2859,74.5829,0.9236,moderate
14053_right.jpeg,10.2258,0.0012,0.2457,88.9287,0.9127,moderate
14078_left.jpeg,10.6798,0.0009,0.226,51.6932,0.9516,moderate
14078_right.jpeg,10.7075,0.0009,0.2184,63.392,0.9529,moderate
1407_left.jpeg,9.6921,0.0017,0.2332,193.8796,0.6044,moderate
1407_right.jpeg,9.4618,0.002,0.236,285.3961,0.6729,moderate
14094_left.jpeg,9.7217,0.0016,0.225,95.2024,0.7682,moderate
14097_left.jpeg,10.0428,0.0013,0.2365,90.1622,0.8789,moderate
14119_left.jpeg,10.4857,0.001,0.2708,105.119,0.9253,moderate
1412_left.jpeg,10.2605,0.0013,0.2351,138.9655,0.8348,moderate
14139_left.jpeg,9.1223,0.0023,0.2349,119.9076,0.6348,moderate
14152_right.jpeg,9.258,0.0023,0.2424,349.3771,0.4194,moderate
14159_left.jpeg,10.8203,0.0009,0.2511,118.4983,0.9324,moderate
14159_right.jpeg,11.0796,0.0007,0.2259,81.3417,0.9513,moderate
14160_left.jpeg,9.8622,0.0017,0.2619,29.5356,0.968,moderate
14160_right.jpeg,8.9823,0.0028,0.3203,19.6701,0.958,moderate
1419_left.jpeg,10.3639,0.0011,0.2575,72.302,0.928,moderate
1419_right.jpeg,10.1555,0.0012,0.2792,95.177,0.9068,moderate
14202_left.jpeg,10.411,0.001,0.256,200.2319,0.8363,moderate
14202_right.jpeg,10.2114,0.0012,0.2135,118.2739,0.8461,moderate
14205_left.jpeg,10.7624,0.0009,0.2779,114.8802,0.9424,moderate
14205_right.jpeg,10.9213,0.0008,0.253,82.6892,0.9529,moderate
14228_left.jpeg,10.7212,0.0012,0.2882,206.896,0.9286,moderate
14269_left.jpeg,10.7658,0.0009,0.2151,148.5702,0.9005,moderate
14269_right.jpeg,10.8358,0.0009,0.2336,121.9626,0.9185,moderate
14282_left.jpeg,10.3122,0.0011,0.2561,93.5188,0.9007,moderate
14282_right.jpeg,10.7473,0.0009,0.2062,71.8518,0.9586,moderate
14323_left.jpeg,10.4261,0.001,0.2149,109.7521,0.8657,moderate
14323_right.jpeg,10.4715,0.0011,0.2134,106.3415,0.8449,moderate
1002_left.jpeg,10.0984,0.0013,0.2297,63.4319,0.9108,severe
10047_left.jpeg,10.4274,0.001,0.2443,113.1323,0.9225,severe
1008_left.jpeg,9.9185,0.0013,0.2636,54.254,0.9286,severe
1008_right.jpeg,9.9061,0.0014,0.2168,60.1096,0.8972,severe
10125_left.jpeg,9.3483,0.002,0.3034,71.3479,0.8546,severe
10125_right.jpeg,9.9612,0.0015,0.252,97.4924,0.8789,severe
10153_left.jpeg,10.0617,0.0012,0.2523,50.9798,0.9395,severe
10153_right.jpeg,10.4424,0.001,0.2549,58.5396,0.9555,severe
10159_right.jpeg,10.39,0.0011,0.192,108.3321,0.8501,severe
10489_right.jpeg,9.9543,0.0016,0.2635,85.4451,0.931,severe
10510_left.jpeg,10.671,0.0009,0.2932,141.6452,0.9402,severe
10579_left.jpeg,10.0713,0.0013,0.2619,64.785,0.9025,severe
10579_right.jpeg,10.3938,0.0011,0.201,66.7108,0.9069,severe
10819_left.jpeg,9.7062,0.0019,0.2801,405.3551,0.7096,severe
10819_right.jpeg,10.4498,0.0011,0.2834,235.6406,0.8533,severe
1099_left.jpeg,10.4625,0.001,0.275,179.1403,0.8797,severe
11031_left.jpeg,10.2974,0.0012,0.2391,53.3469,0.9248,severe
11031_right.jpeg,9.9983,0.0014,0.2597,70.5012,0.8856,severe
11035_left.jpeg,10.4551,0.0011,0.2258,164.1757,0.8286,severe
11035_right.jpeg,10.0636,0.0013,0.2551,205.6217,0.7358,severe
11069_right.jpeg,10.5224,0.001,0.2507,79.4428,0.9275,severe
11125_right.jpeg,9.6822,0.0016,0.3583,260.3627,0.7867,severe
11142_left.jpeg,10.2984,0.0011,0.276,112.83,0.9081,severe
11142_right.jpeg,11.0538,0.0008,0.2391,125.1554,0.9453,severe
11147_right.jpeg,9.8719,0.0016,0.2428,86.9104,0.8756,severe
11206_right.jpeg,10.1942,0.0012,0.2231,92.7855,0.858,severe
11211_left.jpeg,10.2019,0.0012,0.3884,224.6116,0.9048,severe
11211_right.jpeg,9.7106,0.0016,0.1942,80.9166,0.8266,severe
11267_left.jpeg,9.5768,0.0019,0.3206,138.8855,0.8353,severe
11267_right.jpeg,10.1744,0.0014,0.2776,103.1925,0.932,severe
11292_right.jpeg,9.5822,0.0018,0.2487,67.9759,0.7978,severe
11529_left.jpeg,10.8313,0.0008,0.2583,141.9744,0.9128,severe
11529_right.jpeg,10.1163,0.0015,0.254,66.5711,0.9437,severe
11546_left.jpeg,11.1457,0.0007,0.2008,102.127,0.9058,severe
11546_right.jpeg,10.8273,0.0008,0.2055,108.7936,0.8698,severe
11590_left.jpeg,9.8687,0.0018,0.2308,61.5717,0.8963,severe
11590_right.jpeg,9.5415,0.002,0.2324,65.4648,0.7633,severe
11697_right.jpeg,11.0797,0.0007,0.2299,97.0347,0.9471,severe
11734_left.jpeg,10.2901,0.0011,0.3736,146.8064,0.9482,severe
1177_left.jpeg,10.8734,0.0008,0.2221,69.4226,0.9199,severe
1177_right.jpeg,10.7244,0.001,0.2382,106.9553,0.9017,severe
11871_left.jpeg,10.3513,0.0011,0.2488,74.7516,0.928,severe
1196_left.jpeg,10.4257,0.0011,0.227,46.5129,0.9414,severe
1196_right.jpeg,10.4246,0.001,0.2567,68.5507,0.9184,severe
12000_left.jpeg,10.1811,0.0012,0.236,100.9232,0.8877,severe
12014_left.jpeg,9.7244,0.0018,0.3173,257.2195,0.8096,severe
12149_left.jpeg,9.3945,0.0019,0.2949,75.4891,0.863,severe
12149_right.jpeg,9.1247,0.0025,0.3073,119.3519,0.7923,severe
12208_left.jpeg,10.2803,0.0014,0.2286,46.4139,0.9641,severe
12208_right.jpeg,10.4586,0.0011,0.2565,94.6414,0.939,severe
12279_left.jpeg,9.2342,0.0022,0.2421,103.2455,0.7086,severe
12279_right.jpeg,10.898,0.0008,0.2413,80.75,0.9568,severe
12306_left.jpeg,10.2798,0.0012,0.3068,100.8709,0.9167,severe
12490_right.jpeg,10.6896,0.0011,0.2456,71.7649,0.9652,severe
12612_left.jpeg,10.8413,0.0008,0.2671,135.2217,0.9147,severe
12612_right.jpeg,11.0937,0.0006,0.2584,152.8225,0.924,severe
12652_right.jpeg,10.2035,0.0012,0.2113,134.8309,0.807,severe
12667_left.jpeg,10.907,0.0008,0.2189,126.7506,0.8995,severe
12667_right.jpeg,10.8614,0.0008,0.2528,98.5564,0.9257,severe
12881_left.jpeg,9.5424,0.0018,0.2285,89.8771,0.7841,severe
12881_right.jpeg,9.8156,0.0015,0.2444,70.0908,0.8784,severe
12995_right.jpeg,10.9294,0.0008,0.2527,81.2642,0.9566,severe
13022_left.jpeg,8.8638,0.0028,0.3025,22.802,0.9321,severe
13190_left.jpeg,10.4526,0.0011,0.2471,161.1704,0.8544,severe
13190_right.jpeg,10.3949,0.0011,0.2644,89.0862,0.9261,severe
13222_right.jpeg,9.8763,0.0017,0.2587,83.0068,0.9099,severe
13395_left.jpeg,9.1488,0.0025,0.2764,64.3575,0.8359,severe
13489_left.jpeg,10.0199,0.0013,0.2771,224.8732,0.7936,severe
1350_right.jpeg,10.6046,0.0012,0.2639,187.6373,0.9198,severe
13591_right.jpeg,10.4565,0.0012,0.2166,98.9443,0.9198,severe
13684_right.jpeg,9.8652,0.0015,0.2576,167.0993,0.7865,severe
13716_left.jpeg,10.6079,0.0011,0.2348,70.9211,0.9616,severe
13716_right.jpeg,10.8706,0.0009,0.2544,107.7054,0.9547,severe
13889_left.jpeg,10.4183,0.0011,0.2526,180.0537,0.8242,severe
13889_right.jpeg,10.7018,0.0009,0.2109,204.3886,0.8094,severe
1391_left.jpeg,10.0703,0.0013,0.2937,86.2114,0.9187,severe
13934_left.jpeg,9.9044,0.0016,0.2317,306.9611,0.6661,severe
13934_right.jpeg,10.4,0.001,0.234,139.0425,0.8808,severe
14020_left.jpeg,10.2628,0.0012,0.2494,237.7126,0.7571,severe
14109_left.jpeg,11.1435,0.0007,0.2422,66.5468,0.9669,severe
14109_right.jpeg,10.6802,0.0008,0.2737,82.743,0.9495,severe
14129_left.jpeg,11.4224,0.0005,0.2741,309.4704,0.9192,severe
14129_right.jpeg,9.8668,0.0015,0.1852,133.952,0.6682,severe
1420_left.jpeg,10.6825,0.0009,0.2433,138.2228,0.9044,severe
1420_right.jpeg,10.6869,0.001,0.2663,140.1978,0.9125,severe
14224_left.jpeg,9.775,0.0017,0.2992,279.3707,0.7609,severe
14224_right.jpeg,10.3662,0.0013,0.2261,187.9588,0.8706,severe
14466_right.jpeg,10.9722,0.0008,0.1842,180.7622,0.8686,severe
14481_left.jpeg,10.188,0.0012,0.2969,171.2512,0.8757,severe
14481_right.jpeg,9.8739,0.0015,0.3239,131.1232,0.8972,severe
14482_left.jpeg,9.8521,0.0016,0.314,91.0401,0.9189,severe
14482_right.jpeg,9.765,0.0017,0.2536,95.8343,0.8843,severe
1471_left.jpeg,9.9418,0.0016,0.257,138.8985,0.8708,severe
1471_right.jpeg,9.5312,0.0019,0.2453,165.7773,0.7589,severe
15056_left.jpeg,10.5707,0.0009,0.2121,73.9302,0.9247,severe
15257_left.jpeg,10.3302,0.0012,0.2768,130.4291,0.8909,severe
15319_left.jpeg,10.5082,0.001,0.2376,137.2615,0.8838,severe
15319_right.jpeg,10.81,0.0008,0.2667,104.4625,0.9341,severe
15376_right.jpeg,10.3074,0.0012,0.2052,76.6108,0.9034,severe
15388_right.jpeg,9.9416,0.0017,0.3106,201.1405,0.8566,severe
15450_left.jpeg,10.4509,0.0012,0.252,68.873,0.941,severe
15450_right.jpeg,10.5678,0.001,0.2624,89.7771,0.9302,severe
15631_right.jpeg,9.67,0.0018,0.3349,45.2017,0.9472,severe
15795_left.jpeg,10.5224,0.0011,0.2211,133.7252,0.8854,severe
15795_right.jpeg,10.228,0.0012,0.2024,89.9742,0.8417,severe
15798_left.jpeg,10.4408,0.0012,0.238,113.6254,0.8903,severe
15798_right.jpeg,9.8352,0.0015,0.2352,141.8639,0.8058,severe
15868_left.jpeg,10.0117,0.0016,0.2919,156.8552,0.881,severe
15868_right.jpeg,9.8228,0.0016,0.2702,182.3374,0.8006,severe
15870_left.jpeg,9.9367,0.0014,0.2594,135.7724,0.8762,severe
15923_right.jpeg,9.9015,0.0017,0.2362,224.5381,0.7286,severe
15930_left.jpeg,10.4471,0.0013,0.2329,154.6895,0.8834,severe
15930_right.jpeg,10.1224,0.0013,0.2267,181.6632,0.7771,severe
15954_left.jpeg,10.9061,0.0008,0.264,88.6269,0.9771,severe
15954_right.jpeg,10.7572,0.0008,0.2868,96.2514,0.9458,severe
16011_left.jpeg,10.7198,0.0009,0.2387,40.0508,0.9773,severe
16011_right.jpeg,10.1002,0.0013,0.26,41.4708,0.9532,severe
16025_left.jpeg,7.2643,0.0078,0.3569,22.3475,0.6567,severe
16025_right.jpeg,8.0478,0.0047,0.3454,32.7062,0.7981,severe
16134_right.jpeg,10.0053,0.0016,0.236,114.5134,0.8768,severe
16201_left.jpeg,10.1616,0.0015,0.2318,202.6633,0.8225,severe
1639_left.jpeg,10.3908,0.0012,0.2326,47.0151,0.9665,severe
1639_right.jpeg,10.1425,0.0014,0.2506,88.0791,0.9252,severe
1640_left.jpeg,9.1428,0.0025,0.3472,44.0663,0.9259,severe
16412_left.jpeg,9.6565,0.0016,0.2866,56.5795,0.9128,severe
16412_right.jpeg,10.2415,0.0013,0.2618,54.8179,0.9611,severe
16600_left.jpeg,9.9285,0.0015,0.278,252.9987,0.7847,severe
16624_left.jpeg,10.2252,0.0012,0.2545,134.0359,0.8557,severe
16624_right.jpeg,10.513,0.001,0.2162,120.7892,0.8753,severe
16633_left.jpeg,10.9347,0.0007,0.3074,155.8117,0.9501,severe
16633_right.jpeg,10.2391,0.001,0.3031,137.0036,0.8909,severe
16651_left.jpeg,10.0554,0.0015,0.2536,156.6299,0.8893,severe
16651_right.jpeg,9.7133,0.0016,0.2731,177.5654,0.7997,severe
16692_left.jpeg,9.7613,0.0019,0.3084,37.0662,0.9743,severe
16692_right.jpeg,9.5513,0.0018,0.2613,53.9182,0.891,severe
16718_right.jpeg,10.3715,0.001,0.2914,75.4575,0.9349,severe
16727_left.jpeg,10.2742,0.0012,0.279,109.7856,0.9219,severe
16727_right.jpeg,10.4274,0.0011,0.2606,142.2491,0.9164,severe
16740_left.jpeg,10.5772,0.0011,0.2181,85.4218,0.9326,severe
16740_right.jpeg,10.2198,0.0012,0.2058,98.0467,0.8458,severe
16936_left.jpeg,10.4266,0.0011,0.265,136.533,0.8985,severe
16936_right.jpeg,10.5641,0.001,0.2667,124.6509,0.9212,severe
16969_left.jpeg,10.3584,0.0011,0.2523,93.4431,0.9029,severe
16969_right.jpeg,10.0319,0.0014,0.2085,107.4694,0.8189,severe
17114_left.jpeg,9.8721,0.0015,0.2932,135.4982,0.8381,severe
17481_left.jpeg,10.3996,0.001,0.237,223.6356,0.8059,severe
17481_right.jpeg,11.3742,0.0006,0.2218,116.0456,0.9467,severe
17586_right.jpeg,10.6394,0.0009,0.2132,73.3741,0.9315,severe
17631_left.jpeg,10.4639,0.0011,0.2866,104.7572,0.92,severe
17631_right.jpeg,9.6971,0.0016,0.2167,72.1378,0.7536,severe
17749_right.jpeg,10.0362,0.0014,0.2918,209.5252,0.8397,severe
17843_left.jpeg,9.2221,0.0021,0.2789,40.0721,0.9017,severe
17843_right.jpeg,9.3639,0.0021,0.2558,30.7557,0.9189,severe
17899_left.jpeg,9.7193,0.0018,0.2682,164.2218,0.8201,severe
17953_left.jpeg,10.5004,0.001,0.2418,143.3307,0.9074,severe
17953_right.jpeg,10.8315,0.001,0.236,161.4264,0.9309,severe
17972_left.jpeg,9.2685,0.0022,0.2318,119.1696,0.6178,severe
17972_right.jpeg,10.3899,0.0011,0.2337,167.0969,0.8761,severe
17992_left.jpeg,10.7068,0.0009,0.2389,193.1858,0.8617,severe
17992_right.jpeg,11.0273,0.0007,0.2465,127.8191,0.9179,severe
18025_left.jpeg,9.2921,0.0025,0.2334,37.0795,0.9042,severe
18025_right.jpeg,8.7209,0.0031,0.2428,33.7746,0.7405,severe
18046_left.jpeg,10.4385,0.0011,0.2302,237.1589,0.7217,severe
18046_right.jpeg,10.722,0.001,0.2009,192.943,0.8483,severe
18126_left.jpeg,10.1361,0.0013,0.2339,35.2028,0.9428,severe
18126_right.jpeg,10.5726,0.001,0.2461,55.9872,0.9496,severe
18235_left.jpeg,10.6552,0.001,0.2444,47.5507,0.9715,severe
18235_right.jpeg,11.0415,0.0008,0.2226,99.9378,0.9383,severe
18350_left.jpeg,9.1121,0.0024,0.2887,118.264,0.7175,severe
18350_right.jpeg,9.3124,0.0021,0.2788,113.3671,0.765,severe
18363_left.jpeg,10.1142,0.0013,0.2567,105.9009,0.895,severe
18363_right.jpeg,9.7857,0.0015,0.2317,139.8563,0.7853,severe
18416_right.jpeg,10.0551,0.0013,0.2334,97.5118,0.8722,severe
18450_left.jpeg,9.9658,0.0013,0.3762,64.3318,0.9597,severe
18450_right.jpeg,10.1209,0.0015,0.2863,45.7717,0.9719,severe
18487_left.jpeg,9.2732,0.002,0.3645,773.5376,0.6058,severe
18573_left.jpeg,10.8937,0.0008,0.2717,143.9889,0.9346,severe
18573_right.jpeg,10.5992,0.001,0.2489,226.8586,0.8823,severe
18656_left.jpeg,10.5735,0.0009,0.2949,162.2619,0.8961,severe
18656_right.jpeg,10.6842,0.0009,0.2849,298.5325,0.8441,severe
18819_right.jpeg,9.4679,0.002,0.2848,44.854,0.9332,severe
18901_left.jpeg,9.8299,0.0015,0.3037,50.1548,0.9414,severe
18901_right.jpeg,10.3028,0.0013,0.2313,69.6281,0.9356,severe
18968_left.jpeg,9.1845,0.0026,0.2895,139.6056,0.6929,severe
18970_left.jpeg,10.3163,0.0011,0.3284,126.2703,0.9023,severe
18971_left.jpeg,9.9739,0.0013,0.3354,93.0741,0.9355,severe
18971_right.jpeg,9.6541,0.0016,0.3124,62.9029,0.9266,severe
19018_left.jpeg,10.1662,0.0013,0.2316,51.2581,0.943,severe
19018_right.jpeg,10.3647,0.0011,0.266,61.9028,0.9521,severe
19097_left.jpeg,9.8371,0.0017,0.2685,166.861,0.8461,severe
19097_right.jpeg,9.6097,0.0018,0.2313,178.0857,0.7534,severe
1919_left.jpeg,9.9299,0.0015,0.2731,53.3162,0.9205,severe
19367_right.jpeg,10.5779,0.0009,0.2143,86.9588,0.9118,severe
19380_left.jpeg,9.9548,0.0014,0.2943,118.1352,0.8751,severe
19380_right.jpeg,10.1183,0.0014,0.2666,131.4155,0.8872,severe
19414_left.jpeg,9.6638,0.0017,0.3212,79.8566,0.9019,severe
19414_right.jpeg,10.1614,0.0013,0.2706,71.6087,0.9319,severe
19522_left.jpeg,10.837,0.0009,0.243,135.5183,0.9206,severe
19522_right.jpeg,10.0655,0.0014,0.2459,138.802,0.8102,severe
19586_right.jpeg,10.3134,0.0012,0.2827,82.6852,0.9349,severe
19920_left.jpeg,10.4868,0.001,0.2717,135.8215,0.9062,severe
19920_right.jpeg,10.9703,0.0008,0.246,79.9591,0.9583,severe
19961_right.jpeg,10.0565,0.0014,0.2552,80.9996,0.8833,severe
20111_right.jpeg,10.6861,0.0009,0.3208,183.4602,0.9277,severe
20167_left.jpeg,10.328,0.0012,0.2432,44.8944,0.9622,severe
20167_right.jpeg,10.4378,0.001,0.2361,68.2316,0.9425,severe
2016_right.jpeg,9.179,0.0023,0.281,54.8431,0.8334,severe
20351_left.jpeg,10.6015,0.001,0.22,60.5621,0.9619,severe
20351_right.jpeg,10.025,0.0013,0.2003,81.2043,0.8585,severe
20458_left.jpeg,9.6944,0.0017,0.2417,32.0404,0.9496,severe
20574_right.jpeg,10.6321,0.0009,0.2199,75.356,0.9209,severe
20613_left.jpeg,9.9302,0.0015,0.2655,159.2749,0.8674,severe
20613_right.jpeg,9.8392,0.0015,0.2635,69.6217,0.9057,severe
20760_left.jpeg,9.3632,0.0023,0.2529,29.0547,0.9371,severe
20760_right.jpeg,9.4842,0.0019,0.2426,54.7312,0.8795,severe
20858_left.jpeg,9.7948,0.0016,0.2236,145.1276,0.7484,severe
20905_left.jpeg,9.9385,0.0015,0.2534,106.6328,0.8833,severe
20939_left.jpeg,10.8805,0.0007,0.2915,77.9838,0.9608,severe
21033_left.jpeg,9.5549,0.002,0.3009,177.9937,0.7893,severe
21177_left.jpeg,10.516,0.0012,0.2803,145.6942,0.9377,severe
21177_right.jpeg,9.9181,0.0015,0.2761,76.6052,0.905,severe
21233_left.jpeg,9.8599,0.0016,0.2685,184.8694,0.8186,severe
21233_right.jpeg,9.5114,0.0019,0.2528,200.7789,0.5679,severe
21251_left.jpeg,10.1031,0.0013,0.3244,127.4708,0.9168,severe
21251_right.jpeg,9.6954,0.0017,0.2777,198.0302,0.7773,severe
2132_right.jpeg,10.2724,0.0013,0.2605,90.9667,0.9274,severe
21389_left.jpeg,9.8645,0.0015,0.3003,50.687,0.939,severe
21444_right.jpeg,10.4352,0.0011,0.2714,133.0565,0.9068,severe
21447_left.jpeg,8.6513,0.0035,0.2943,98.0566,0.6519,severe
21558_right.jpeg,10.4582,0.0011,0.2448,72.5226,0.9278,severe
21580_left.jpeg,10.3989,0.001,0.3313,117.3175,0.9435,severe
21580_right.jpeg,9.5992,0.0017,0.2863,179.9546,0.7659,severe
21746_left.jpeg,9.2743,0.0024,0.2602,24.0755,0.9259,severe
21746_right.jpeg,8.9934,0.0025,0.2929,27.6661,0.8874,severe
21760_left.jpeg,10.202,0.0013,0.2046,44.6615,0.9516,severe
21760_right.jpeg,10.342,0.0011,0.2381,56.6214,0.94,severe
21796_left.jpeg,10.3287,0.0012,0.2133,58.8428,0.9342,severe
21796_right.jpeg,10.8737,0.0008,0.2596,89.2136,0.9395,severe
21825_left.jpeg,10.3078,0.0013,0.2082,147.8111,0.8382,severe
21825_right.jpeg,10.0009,0.0014,0.2132,143.2201,0.6796,severe
21835_left.jpeg,10.2174,0.0011,0.2596,84.4354,0.9055,severe
21846_left.jpeg,10.1031,0.0015,0.2299,40.0543,0.9489,severe
21846_right.jpeg,9.2097,0.0023,0.2646,47.1305,0.8538,severe
21874_right.jpeg,9.2983,0.0021,0.3537,154.4016,0.7969,severe
22160_left.jpeg,9.4389,0.002,0.3307,395.9706,0.5874,severe
22492_left.jpeg,10.1218,0.0014,0.2262,133.1388,0.864,severe
22502_left.jpeg,9.1723,0.0026,0.3063,19.0092,0.9643,severe
22502_right.jpeg,8.811,0.0032,0.3047,24.3355,0.9334,severe
22679_right.jpeg,10.2245,0.0012,0.2834,97.9668,0.8982,severe
2275_left.jpeg,9.9375,0.0016,0.2641,147.1763,0.8724,severe
22769_left.jpeg,10.0726,0.0014,0.2717,77.1496,0.9256,severe
22778_left.jpeg,9.9199,0.0014,0.3624,73.2524,0.9583,severe
22778_right.jpeg,8.675,0.0032,0.322,45.3312,0.8395,severe
22801_left.jpeg,9.7619,0.0018,0.2684,40.5097,0.9621,severe
22930_left.jpeg,9.8136,0.0015,0.2788,231.8388,0.769,severe
22930_right.jpeg,9.9311,0.0014,0.3001,248.0223,0.807,severe
23095_left.jpeg,10.4559,0.001,0.2528,186.784,0.8437,severe
23095_right.jpeg,10.2316,0.0011,0.2529,162.9432,0.8415,severe
23245_left.jpeg,9.8296,0.0017,0.2447,151.5274,0.7985,severe
23245_right.jpeg,9.7341,0.0017,0.2518,212.7016,0.6496,severe
23249_left.jpeg,10.4412,0.001,0.2581,85.5369,0.9342,severe
23249_right.jpeg,10.6586,0.001,0.2023,110.9657,0.9013,severe
23318_left.jpeg,10.2486,0.0011,0.2303,72.7536,0.9221,severe
23318_right.jpeg,10.343,0.001,0.2523,100.3485,0.9227,severe
23369_left.jpeg,8.5513,0.0033,0.2745,24.0002,0.8394,severe
23369_right.jpeg,8.7966,0.0034,0.2797,25.8043,0.9035,severe
23426_left.jpeg,9.3305,0.0024,0.2878,26.7528,0.9515,severe
23426_right.jpeg,10.1933,0.0013,0.2766,45.6404,0.9683,severe
23447_left.jpeg,9.9677,0.0013,0.295,55.865,0.9298,severe
23447_right.jpeg,11.0913,0.0007,0.232,94.4057,0.95,severe
23453_left.jpeg,10.1114,0.0013,0.2814,87.6239,0.9323,severe
23453_right.jpeg,10.4993,0.0012,0.2603,89.9115,0.9355,severe
23485_left.jpeg,11.0818,0.0008,0.2371,60.5974,0.9712,severe
23566_left.jpeg,10.2093,0.0011,0.34,124.0119,0.9261,severe
23566_right.jpeg,10.5654,0.0012,0.2299,123.1986,0.9098,severe
23604_right.jpeg,10.4449,0.001,0.2375,51.4819,0.9437,severe
23648_left.jpeg,8.7634,0.0032,0.2791,171.343,0.5608,severe
23695_right.jpeg,10.2531,0.0012,0.2569,56.4757,0.9499,severe
23787_left.jpeg,10.1301,0.0013,0.2189,45.444,0.9507,severe
23787_right.jpeg,10.2077,0.0012,0.2613,55.5492,0.9455,severe
23803_left.jpeg,9.3121,0.002,0.323,59.8859,0.8985,severe
23803_right.jpeg,9.6969,0.0018,0.3025,104.3094,0.8926,severe
23884_left.jpeg,10.0955,0.0014,0.2568,173.0379,0.7691,severe
23884_right.jpeg,9.8639,0.0016,0.248,227.1141,0.7534,severe
24075_right.jpeg,10.376,0.0011,0.3181,89.1438,0.9613,severe
24140_left.jpeg,10.2164,0.0014,0.2411,119.568,0.8609,severe
24140_right.jpeg,9.9229,0.0016,0.2172,184.8161,0.7305,severe
24222_left.jpeg,10.8325,0.0009,0.3104,150.6333,0.9616,severe
24317_left.jpeg,10.7082,0.0009,0.2212,48.2934,0.9519,severe
24317_right.jpeg,10.6786,0.0009,0.2311,69.159,0.9404,severe
24346_left.jpeg,10.0821,0.0014,0.3331,141.7236,0.9103,severe
24346_right.jpeg,10.2076,0.0011,0.3895,121.4196,0.9448,severe
24656_left.jpeg,9.8776,0.0015,0.2263,86.4431,0.8377,severe
24772_right.jpeg,9.8217,0.0014,0.2558,72.0387,0.9031,severe
2496_right.jpeg,9.6435,0.0019,0.2769,100.8672,0.867,severe
25119_left.jpeg,10.0052,0.0013,0.2214,234.572,0.6765,severe
25119_right.jpeg,10.6297,0.001,0.2224,222.1059,0.8373,severe
25120_left.jpeg,10.2907,0.0012,0.2763,158.0583,0.8751,severe
25120_right.jpeg,10.4905,0.0011,0.2229,185.1592,0.8705,severe
25303_right.jpeg,10.7695,0.0009,0.2321,332.501,0.7848,severe
25318_left.jpeg,10.2494,0.0012,0.2496,124.1877,0.8873,severe
25318_right.jpeg,9.8045,0.0016,0.2457,152.3305,0.7951,severe
25533_left.jpeg,10.3184,0.0011,0.2427,81.5315,0.9158,severe
25533_right.jpeg,10.6497,0.0009,0.2406,79.4108,0.9299,severe
25593_left.jpeg,10.2797,0.0013,0.2389,140.4526,0.862,severe
25593_right.jpeg,10.267,0.0012,0.2099,125.8443,0.8445,severe
25620_right.jpeg,10.7357,0.0009,0.2562,58.2526,0.9623,severe
25650_left.jpeg,10.2554,0.0012,0.2663,59.8893,0.9456,severe
25650_right.jpeg,10.6719,0.001,0.2477,86.762,0.9479,severe
25723_left.jpeg,10.4534,0.0011,0.2363,42.2985,0.9557,severe
25723_right.jpeg,10.243,0.0011,0.242,54.333,0.9201,severe
25733_left.jpeg,10.317,0.0011,0.2697,80.2918,0.9135,severe
25733_right.jpeg,9.9949,0.0014,0.2503,112.546,0.8459,severe
2577_left.jpeg,10.3843,0.0012,0.2727,114.1021,0.8955,severe
2577_right.jpeg,9.7457,0.0016,0.1973,148.1458,0.6258,severe
25823_left.jpeg,10.9223,0.0008,0.2586,60.2035,0.9597,severe
25872_left.jpeg,9.8597,0.0014,0.1896,52.4884,0.8998,severe
25872_right.jpeg,10.2544,0.0012,0.2349,91.5163,0.9255,severe
26200_left.jpeg,9.5893,0.0016,0.2582,30.3988,0.9392,severe
26254_left.jpeg,10.5314,0.001,0.2405,62.3067,0.9336,severe
26254_right.jpeg,10.157,0.0012,0.222,100.1065,0.8441,severe
26299_left.jpeg,10.4351,0.001,0.2471,95.8816,0.8997,severe
26299_right.jpeg,10.8114,0.0009,0.2403,71.9244,0.9483,severe
26553_left.jpeg,10.282,0.0012,0.2175,70.127,0.9197,severe
26553_right.jpeg,10.3133,0.0011,0.231,74.2078,0.9096,severe
26967_right.jpeg,10.2907,0.0012,0.2754,59.0456,0.9507,severe
27094_right.jpeg,10.7326,0.0009,0.2574,186.0957,0.891,severe
27153_right.jpeg,10.7541,0.0009,0.2016,187.1019,0.8239,severe
27224_left.jpeg,9.698,0.0017,0.2345,146.8699,0.701,severe
27224_right.jpeg,9.8043,0.0016,0.2253,140.6512,0.7062,severe
27389_right.jpeg,10.6114,0.001,0.2597,86.9776,0.9486,severe
27506_right.jpeg,10.102,0.0013,0.2468,104.4662,0.8824,severe
27653_left.jpeg,9.9748,0.0014,0.2038,43.9457,0.9216,severe
27653_right.jpeg,10.2245,0.0012,0.2325,70.4629,0.9099,severe
